parent_hashtag,hashtag_count,media_id_hashed,image_url,image,image_found,Instagram_auto_desc,post_date,description,desc_hashtags,is_commercial?,is_paid_partnership?,likes,comments,media_type
climateaction,1195694,c2bb9e357de5e1fe,,,FALSE,"one or more people, headscarf and text that says '""The or be road to climate justice can not be concurring, or control, fighting, it must harmony, love, and gentleness. We must learn from the people who are still alive after power and greed tried to kill them over and over again. We must learn that harmony, and gentleness is not weakness or nomadic simplicity, these are the traits of our mother. These are the things that have kept us alive. Ayisha Siddiqa, Polluters Out'.",2022-03-08,#aussie ,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,96cf803edca03860,https://drive.google.com/uc?export=view&id=1L55OezMOHV8Oa3q7Wll7PF5_OAOoQsEM,,TRUE,text that says 'We spend billions of dollars to find life on other planets ...and trillions of dollars killing the life n this one'.,2022-03-06,#aussieimages ,"{'climatechange', 'breakfreefromplastic', 'makepeacenotwar', 'climatestrike', 'planetearth', 'pollution', 'protectnature', 'zerowasteliving', 'spring', 'zerowaste', 'zerowastelifestyle', 'space', 'plastic', 'ecosystem', 'uselessplastic', 'climateaction', 'plasticfree', 'fridaysforfuture', 'climateemergency', 'zerowastehome', 'nowarbutclasswar', 'environment', 'noplastic', 'plasticpollutes', 'climatecrisis', 'noplanetb'}",not_commercial,No,15526,169,Image
climatecrisis,918042,79f7cb71169859ce,https://drive.google.com/uc?export=view&id=160kPV7RlHk-GSHeXM2Eie-bNHTJybeKw,,TRUE,"text that says 'math prof @mathematicsprof Quote by a forest ranger at Yosemite National Park on why it is hard to design the perfect garbage bin to keep bears from breaking into it: ""There is considerable overlap between the intelligence of the smartest bears and the dumbest tourists.""'.",2022-03-12,#aussiesofinstagram ,"{'slowliving', 'climatechange', 'beatplasticpollution', 'sustainability', 'climatestrike', 'govegan', 'plasticfreejuly', 'lessplastic', 'nationalpark', 'yosemite', 'garbage', 'zerowasteliving', 'greenliving', 'zerowaste', 'ecofriendly', 'climateaction', 'sustainableliving', 'plasticfree', 'plasticpollution', 'compost', 'gogreen', 'sustainable', 'noplastic', 'plasticpollutes', 'climatecrisis', 'zerowastevegan', 'consciousconsumer', 'plasticfreeliving'}",not_commercial,No,509,8,Image
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, braids and text that says '""Women are not just victims, vulnerable to the_worst the worst effects of climate breakdown. Overwhelmingly, they are also the key to solving and leading positive climate futures."" Joycelyn Longdon, Climate in Colour'.",2022-03-08,#seeaustralia ,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, jewelry, outdoors and text that says '""Women play a critical role in food production. Direct impacts of climate change affecting food production affect women. While we have that, we also have lot of women championing for a better environment and are playing a big role in climate action."" Anita Soina, Spice Warriors Kenya'.",2022-03-08,#australia__downunder ,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people and text that says '""We have to talk about the unique struggles of BIPOC women in the climate space. As an Asian American woman myself, my personal struggle has been around being very underestimated and undermined in this work."" ""It is due to other BIPOC women's support, collective wisdom, and nurturing energy that I've been able to keep going and create avenues for others to do this work as well."" Kristy Drutman, @browngirl_green'.",2022-03-08,🔷 🔷 🔷. 🔷. 🔷 🔷 🔷. 🔷. 🔷 🔷.🔷,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, flower and text that says '""Our planet is being treated the way women have been treated all throughout history exploited, extracted from, and disrespected in so many ways. You cannot separate the fight for equality for women and the fight to save our planet, they are the same fight."" Jamie Margolin, Zero Hour'.",2022-03-08,#australia__downunder_mal_c_ ,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"‚Äéone or more people, braids, eyeglasses, outdoors and ‚Äétext that says '‚Äé◊üI€± ""Women are leading the way in developing equitable climate solutions. As a result, women's empowerment is deeply connected the protection of our planet and one cannot be achieved without the other."" Arielle King, Intersectional Environmentalist‚Äé'‚Äé‚Äé.",2022-03-08,🔷 🔷 🔷. 🔷. 🔷 🔷 🔷. 🔷. 🔷 🔷.🔷,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people and text that says '""Equality won't be handed down to us. It won't just appear. If we want it, we need to fight for it"" Luisa Neubauer, Fridays for Future'.",2022-03-08,𓄿,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, people standing, outdoors and text that says '""Ïù¥Ïù¥Ïä§Ïä§ 4Ÿ†0/0Ÿ°4 ÏãúÏãúÏãú ÏãúÏãúÏãúÏä§Ïä§Ïä§! ""In addition to their gendered burdens, women of the Global South have been forced to carry the additional burden and effort of saving humanity's future, when it should be shared by us all. It's high time the rest of us step up.' Padmini Gopal, @climatekarma'.",2022-03-08,.,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, braids, outdoors and text that says '""We are drowning in promises. Commitments will not reduce CO2. Promises will not stop the suffering of people. Pledges will not stop the planet from warming. Only immediate and drastic action will pull us back from the abyss."" Vanessa Nakate, Rise Up Africa'.",2022-03-08,.,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, people standing and text that says 'and to be ""Women and girls are, continue disproportionately affected by the impacts of climate change. Women, especially women of colour are more vulnerable to the consequences of climate change but are so often excluded from the decision-making process; gender justice is not possible without women' meaningful participation, decision-making power and involvement."" Veronica Mulenga, VroaM,Yo Youth Climate Save Zambia'.",2022-03-08,#mazda ,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,c2bb9e357de5e1fe,,,FALSE,"one or more people, headscarf and text that says '""The or be road to climate justice can not be concurring, or control, fighting, it must harmony, love, and gentleness. We must learn from the people who are still alive after power and greed tried to kill them over and over again. We must learn that harmony, and gentleness is not weakness or nomadic simplicity, these are the traits of our mother. These are the things that have kept us alive. Ayisha Siddiqa, Polluters Out'.",2022-03-08,#withmazda ,"{'IWD2022', 'InternationalWomensDay,'}",not_commercial,No,294,23,Carousel
climatecrisis,918042,307669b76ad1f1b7,,,FALSE,text that says 'In case you missed it: We're going to Court'.,2022-03-12,#mazdalife ,set(),not_commercial,No,2322,35,Carousel
climatecrisis,918042,307669b76ad1f1b7,,,FALSE,"tree and text that says 'We've been given permission to bring judicial review proceedings in our legal challenge against Government's dangerously threadbare Net Zero strategy, alongside our friends at Client Earth and Friends of the Earth.'.",2022-03-12,#mazdaclub ,set(),not_commercial,No,2322,35,Carousel
climatecrisis,918042,307669b76ad1f1b7,,,FALSE,"text that says 'The current strategy lacks a real pathway to ensure we reduce greenhouse gases to Net Zero by 2050, and we know the time to act on the climate emergency is now. Follow for updates on this case.'.",2022-03-12,#beadriver ,set(),not_commercial,No,2322,35,Carousel
climatecrisis,918042,a6f1e911b81d3ce5,https://drive.google.com/uc?export=view&id=1nO6dYM5Eu03zMryGSLrm3KOer9UiYY3v,,TRUE,"animal, grass and text that says 'ROWDY GIRL Sanctuary NOTHING IS WORSE THAN DAIRY'.",2022-03-13,#zoomzoom ,set(),not_commercial,No,195,8,Image
climatecrisis,918042,ef7f85e98f29ccf5,https://drive.google.com/uc?export=view&id=1spEVVtvNJIjwcTjUurwz4rzA6yozYZJ3,,TRUE,outdoors and text that says 'Polar Bears Are Starving.'.,2022-03-13,#suv ,"{'empathy', 'systemchange', 'uprootthesystem', 'sustainability', 'climateactionnow', 'climatejustice', 'feminism', 'eugreendeal', 'quotestoliveby', 'fightfor1point5', 'bluewave', 'makeup', 'vogue', 'cosmopolitan', 'greendeal', 'glamour', 'teenvogue', 'extinctionrebellion', 'climateemergency', 'gretathunberg', 'fashion', 'facetheclimateemergency', 'fridayforfuture', 'greennewdeal', 'thefutureisfemale', 'vanityfair', 'environment', 'climatecrisis'}",not_commercial,No,102,2,Image
climatecrisis,918042,f983b7d67dc80a5f,https://drive.google.com/uc?export=view&id=1S7UzohpK-KBo3XiHJL0en0jgNnk3oWxF,,TRUE,"Photo by Dan Rather Tweets on March 08, 2022. May be a Twitter screenshot of one or more people and text that says 'Dan Rather @DanRather Leading the world away from a dependence on fossil fuels is a matter of national and global security.'.",Unknown,#cx5 ,set(),not_commercial,No,7046,134,Image
climatecrisis,918042,e65ee48d068306eb,https://drive.google.com/uc?export=view&id=1CgRAGanG_AW8EbfrWvkRgeRvS-_WTeuz,,TRUE,text that says 'EARTHLY EDUCATION HOW MUC ARE WE GOING TO WAIT? RICH PEOPLE POOR PEOPLE ANIMALS CLIMATE CHANGE'.,2022-03-09,#mazdacx5 ,set(),not_commercial,No,885,18,Image
climatecrisis,918042,e7d2dc062be32757,https://drive.google.com/uc?export=view&id=1rYbqdiFrd1SmiuI8LRhxQvfEAor9qRsa,,TRUE,"one or more people, people standing and text that says 'Michaela Capone @livingcapo.... 1d the irony is real Drilling oil in the United States Drilling oil in Russia, Venezuela, and Iran'.",2022-03-10,#cx5kf ,"{'climatechange', 'bigpharma', 'wakeupsheep', 'stopit', 'convoyforfreedom2022', 'thegreatreset', 'climatefraud', 'freedomfighters', 'doublestandards', 'globalistagenda', 'wakeup', 'globalists', 'wef', 'nonsense', 'ridiculous', 'facts', 'conspiracytheory', 'fjb', 'liberals', 'brainwashed', 'gretathunberg', 'donotcomply', 'masspsychosis', 'truthseeker', 'truth', 'saveamerica', 'climatecrisis', 'liberallogic', 'payattention'}",not_commercial,No,295,7,Image
climatechangeisreal,778003,ed97f79225abdfe6,https://drive.google.com/uc?export=view&id=1o5og52rV2BFYytQv38x6Bn7ZapSRH3X2,,TRUE,"emperor penguin, nature",2022-03-07,#japancar ,"{'polarexpedition', 'stopkrillfishing', 'climatechange', 'stayinspired', 'penguinsofinstagram', 'gourdinisland', 'antarcticite', 'saveourseaice', 'polarguides', 'seaice', 'antarcticsound', 'blueice', 'penguinchick', 'protectantarctic', 'antarcticambassadors', 'iceberg', 'expedition', 'saveourseas', 'antarctic', 'climatechangeawareness', 'penguinlove', 'climatechangethefacts', 'climatechangeisreal', 'iaato', 'saveouroceans', 'saveantarctica', 'travelphotography', 'penguin', 'albatros', 'albatrosexpeditions'}",not_commercial,No,177,2,Image
climatechangeisreal,778003,9e2b33aacdb1ca78,https://drive.google.com/uc?export=view&id=1YchFlIvqJCvVpoghkL4Wxhg_iqaV59Vs,,TRUE,"nature, mountain and lake.",2022-03-03,#cargram ,"{'exploretogether', 'folknature', 'discoverwildlife', 'moodylandscape', 'photography', 'wildernesstones', 'roadtrip', 'awakethesoul', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'picoftheday', 'earthpix', 'outdoortones', 'visualsofearth', 'roamtheplanet', 'allaboutadventure', 'earthexperience', 'montana', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'moodygrames', 'love'}",not_commercial,No,1305,15,Image
climatechangeisreal,778003,460c3f58ffdf9814,,,FALSE,"sky, mountain and nature.",2022-02-27,#damd ,"{'exploretogether', 'earth_deluxe', 'folknature', 'discoverwildlife', 'wildernesstones', 'folkscenery', 'voyaged', 'explore', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'outdoortones', 'discoverearth', 'canadian', 'earthexperience', 'canada', 'beautiful', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'canada🇨🇦', 'liveyouradventure', 'landscapephotography', 'autumnmood', 'moodygrames', 'love'}",not_commercial,No,47101,249,Carousel
climatechangeisreal,778003,460c3f58ffdf9814,,,FALSE,nature and tree.,2022-02-27,#bespoke ,"{'exploretogether', 'earth_deluxe', 'folknature', 'discoverwildlife', 'wildernesstones', 'folkscenery', 'voyaged', 'explore', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'outdoortones', 'discoverearth', 'canadian', 'earthexperience', 'canada', 'beautiful', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'canada🇨🇦', 'liveyouradventure', 'landscapephotography', 'autumnmood', 'moodygrames', 'love'}",not_commercial,No,47101,249,Carousel
climatechangeisreal,778003,460c3f58ffdf9814,,,FALSE,"tree, mountain and nature.",2022-02-27,#climate ,"{'exploretogether', 'earth_deluxe', 'folknature', 'discoverwildlife', 'wildernesstones', 'folkscenery', 'voyaged', 'explore', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'outdoortones', 'discoverearth', 'canadian', 'earthexperience', 'canada', 'beautiful', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'canada🇨🇦', 'liveyouradventure', 'landscapephotography', 'autumnmood', 'moodygrames', 'love'}",not_commercial,No,47101,249,Carousel
climatechangeisreal,778003,460c3f58ffdf9814,,,FALSE,body of water and nature.,2022-02-27,#tein,"{'exploretogether', 'earth_deluxe', 'folknature', 'discoverwildlife', 'wildernesstones', 'folkscenery', 'voyaged', 'explore', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'outdoortones', 'discoverearth', 'canadian', 'earthexperience', 'canada', 'beautiful', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'canada🇨🇦', 'liveyouradventure', 'landscapephotography', 'autumnmood', 'moodygrames', 'love'}",not_commercial,No,47101,249,Carousel
climatechangeisreal,778003,460c3f58ffdf9814,,,FALSE,"lake, nature and tree.",2022-02-27,#21inchwheels ,"{'exploretogether', 'earth_deluxe', 'folknature', 'discoverwildlife', 'wildernesstones', 'folkscenery', 'voyaged', 'explore', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'outdoortones', 'discoverearth', 'canadian', 'earthexperience', 'canada', 'beautiful', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'canada🇨🇦', 'liveyouradventure', 'landscapephotography', 'autumnmood', 'moodygrames', 'love'}",not_commercial,No,47101,249,Carousel
climatechangeisreal,778003,460c3f58ffdf9814,,,FALSE,nature.,2022-02-27,#amistadwheels ,"{'exploretogether', 'earth_deluxe', 'folknature', 'discoverwildlife', 'wildernesstones', 'folkscenery', 'voyaged', 'explore', 'healingtrees', 'earthvisuals', 'naturephotograpy', 'earthlandscape', 'outdoortones', 'discoverearth', 'canadian', 'earthexperience', 'canada', 'beautiful', 'rsa_nature', 'allaboutadventures', 'landscapephotographer', 'wildernessnation', 'climatechangeisreal', 'canada🇨🇦', 'liveyouradventure', 'landscapephotography', 'autumnmood', 'moodygrames', 'love'}",not_commercial,No,47101,249,Carousel
